identity,token,symbol,decimals,tx_hash,log_index,block_number,transaction_index,timestamp_utc,from,to,direction,amount_raw,amount_usdt,counterparty,counterparty_label,counterparty_class,label_source,label_confidence,counterparty_historical_code_state,transaction_from,transaction_to,transaction_to_class,method_selector,nonce,receipt_success,same_receipt_transfer_count,same_receipt_all_transfer_sha256,same_receipt_target_related_transfers,same_receipt_quote_net,explicit_swap_guard_passed,closure_kind,closure_confidence,path_classification,is_anchor,is_dust_under_fixed_threshold,fifo_allocations,proceeds_lot_consumed_raw
56:0x55d398326f99059ff775485246999027b3197955:0xaadb0cc7f4ba09285afccfcfb78540913e03a0d66df0e1e384759a9e0c4d2fb8:466,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xaadb0cc7f4ba09285afccfcfb78540913e03a0d66df0e1e384759a9e0c4d2fb8,466,110138900,65,2026-07-15T13:24:20+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,275190,True,257,39664d636ab68177efe3ebe8692374aee39388a14f260d6bfa0111a14892ef66,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xaadb0cc7f4ba09285afccfcfb78540913e03a0d66df0e1e384759a9e0c4d2fb8"",""log_index"":466,""block_number"":110138900,""transaction_index"":65,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xb93b998362c8d54a7f566cabfcdc97594dbec808c4852013b1a7fef2e61e3e4f:215,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xb93b998362c8d54a7f566cabfcdc97594dbec808c4852013b1a7fef2e61e3e4f,215,110138945,35,2026-07-15T13:24:41+00:00,0xb9b8f27e980b5aeed4fc8b51e347affeb6fa3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,1000000000000,0.000001,0xb9b8f27e980b5aeed4fc8b51e347affeb6fa3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x6d270a38fb8e73d09d547268f4e76b68e2de35d6,0x6d270a38fb8e73d09d547268f4e76b68e2de35d6,,0xa9059cbb,713616,True,82,90165e883a8936a95687e8a2130b7a21e1ee3e1185081cfc16a3cdbc759a4d80,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb9b8f27e980b5aeed4fc8b51e347affeb6fa3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":1000000000000,""tx_hash"":""0xb93b998362c8d54a7f566cabfcdc97594dbec808c4852013b1a7fef2e61e3e4f"",""log_index"":215,""block_number"":110138945,""transaction_index"":35,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xafd94a888a6fade75fbb8b2f9842c05e3b02a1d2b5082d35ee379f08897f56e1:424,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xafd94a888a6fade75fbb8b2f9842c05e3b02a1d2b5082d35ee379f08897f56e1,424,110138954,68,2026-07-15T13:24:45+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,252680,True,94,cb2b0a2a34719d568cb8a368e628fb36cc0b8ff2583abde88bbf76b41d080180,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xafd94a888a6fade75fbb8b2f9842c05e3b02a1d2b5082d35ee379f08897f56e1"",""log_index"":424,""block_number"":110138954,""transaction_index"":68,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022:438,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022,438,110139010,87,2026-07-15T13:25:10+00:00,0x25370535a60d5e1761639009a837e5d0fe0a28df,0xb96bc4a7547c425068be714d282afd04bee03f7a,outbound,0,0,0xb96bc4a7547c425068be714d282afd04bee03f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x75782ead660ba7ff3da76f1d6d1f529518000000,0x5e377ffdafdfde81f222811a67a5315640000000,unlabeled_eoa,0xa9059cbb,1761,True,300,d04ece3b17f249d2ed2e4ee13002be7269e64aa3d691235d38c2caf3aa513e39,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""to"":""0xb96bc4a7547c425068be714d282afd04bee03f7a"",""amount_raw"":0,""tx_hash"":""0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022"",""log_index"":438,""block_number"":110139010,""transaction_index"":87,""removed"":false},{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96bc4a7547c425068be714d282afd04bee03f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022"",""log_index"":440,""block_number"":110139010,""transaction_index"":87,""removed"":false}]",[],False,,,outbound_unlabeled_contract_path_only,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022:440,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022,440,110139010,87,2026-07-15T13:25:10+00:00,0xb96bc4a7547c425068be714d282afd04bee03f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96bc4a7547c425068be714d282afd04bee03f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x75782ead660ba7ff3da76f1d6d1f529518000000,0x5e377ffdafdfde81f222811a67a5315640000000,unlabeled_eoa,0xa9059cbb,1761,True,300,d04ece3b17f249d2ed2e4ee13002be7269e64aa3d691235d38c2caf3aa513e39,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""to"":""0xb96bc4a7547c425068be714d282afd04bee03f7a"",""amount_raw"":0,""tx_hash"":""0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022"",""log_index"":438,""block_number"":110139010,""transaction_index"":87,""removed"":false},{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96bc4a7547c425068be714d282afd04bee03f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xbf129473f24234e4c85b09ffd7b3a8669ad9cf42ad357dac2e2fba7ea0532022"",""log_index"":440,""block_number"":110139010,""transaction_index"":87,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x02de33ba2accca093677e022e23d87de10bc0970488d01a1cc6b1a42286a6c20:424,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x02de33ba2accca093677e022e23d87de10bc0970488d01a1cc6b1a42286a6c20,424,110139028,74,2026-07-15T13:25:18+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,275194,True,247,b9f84480384bd34d4f35504e327d09c614546558e7969c052c651b6940e7730d,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x02de33ba2accca093677e022e23d87de10bc0970488d01a1cc6b1a42286a6c20"",""log_index"":424,""block_number"":110139028,""transaction_index"":74,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x3a49df5c7ac429a8ef110f283165e064c97848d42f8b73aac4d75c187dfe1c66:587,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x3a49df5c7ac429a8ef110f283165e064c97848d42f8b73aac4d75c187dfe1c66,587,110139096,87,2026-07-15T13:25:49+00:00,0xb96fc1622f3c96bc36ed225dcbb275fa87a2ff7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fc1622f3c96bc36ed225dcbb275fa87a2ff7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x3b5b12f6c6aef155d04d5e286e07cecad8366003,0x61186813ae5eec2f28eb0c3056936de53cb32796,,0xa9059cbb,176274,True,354,d667dbdf2bc278486bdd7d45af723178cbebe8d9b2f0370084a6ff2f0ab10373,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fc1622f3c96bc36ed225dcbb275fa87a2ff7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x3a49df5c7ac429a8ef110f283165e064c97848d42f8b73aac4d75c187dfe1c66"",""log_index"":587,""block_number"":110139096,""transaction_index"":87,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x84a610b246cfb5fef50f2ade1c56f3149129c4c742445500e0244bc99843a447:317,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x84a610b246cfb5fef50f2ade1c56f3149129c4c742445500e0244bc99843a447,317,110139134,78,2026-07-15T13:26:06+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,252685,True,232,93b57aeb2084e3c0ecc116fd082f5a40875c1bc3258df90fd73e054a7d52f6fc,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x84a610b246cfb5fef50f2ade1c56f3149129c4c742445500e0244bc99843a447"",""log_index"":317,""block_number"":110139134,""transaction_index"":78,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x7c9c7291a19a1c0cab2481e00a3fb58b2c2b2fecf6ca5b37129927fbe6684fc1:346,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x7c9c7291a19a1c0cab2481e00a3fb58b2c2b2fecf6ca5b37129927fbe6684fc1,346,110141012,83,2026-07-15T13:40:11+00:00,0xde8e355aedd8ca2a24a56e3f1c2f697bbcb2f8bb,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xde8e355aedd8ca2a24a56e3f1c2f697bbcb2f8bb,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x4284ed879703cfdeb67b7260aeaffee392708042,0xb4a509eae287a7d72f68d26e7b536bf6fe0bce93,,0xa9059cbb,24797,True,121,19878f773180d4c0abee204307e8c1977949bd6212cf0de337f147aa084e7455,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xde8e355aedd8ca2a24a56e3f1c2f697bbcb2f8bb"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x7c9c7291a19a1c0cab2481e00a3fb58b2c2b2fecf6ca5b37129927fbe6684fc1"",""log_index"":346,""block_number"":110141012,""transaction_index"":83,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342:309,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342,309,110141678,79,2026-07-15T13:45:11+00:00,0xb96ffc9a41792dc47938e78f38cad6cb64ec2f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96ffc9a41792dc47938e78f38cad6cb64ec2f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x4284ed879703cfdeb67b7260aeaffee392708042,0xb4a509eae287a7d72f68d26e7b536bf6fe0bce93,,0xa9059cbb,24801,True,137,c5bb6fdfe3402853749fe70dd3a0df4a5f757ba937b5bb0d5d5914df735c25a0,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96ffc9a41792dc47938e78f38cad6cb64ec2f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342"",""log_index"":309,""block_number"":110141678,""transaction_index"":79,""removed"":false},{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x1e1a7e7ec0f73cfb7f1495c1caa965d751fd714e"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342"",""log_index"":381,""block_number"":110141678,""transaction_index"":79,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342:381,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342,381,110141678,79,2026-07-15T13:45:11+00:00,0x1e1a7e7ec0f73cfb7f1495c1caa965d751fd714e,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0x1e1a7e7ec0f73cfb7f1495c1caa965d751fd714e,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x4284ed879703cfdeb67b7260aeaffee392708042,0xb4a509eae287a7d72f68d26e7b536bf6fe0bce93,,0xa9059cbb,24801,True,137,c5bb6fdfe3402853749fe70dd3a0df4a5f757ba937b5bb0d5d5914df735c25a0,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96ffc9a41792dc47938e78f38cad6cb64ec2f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342"",""log_index"":309,""block_number"":110141678,""transaction_index"":79,""removed"":false},{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x1e1a7e7ec0f73cfb7f1495c1caa965d751fd714e"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xd0f161dae084ed909cb93b188b5130cc0642eb60760e5bbf7e2446b2b82fd342"",""log_index"":381,""block_number"":110141678,""transaction_index"":79,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xf1a8d962f8b9d7df99ebec085947268abc1d3882814a68a68de69501dca499db:511,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xf1a8d962f8b9d7df99ebec085947268abc1d3882814a68a68de69501dca499db,511,110141929,110,2026-07-15T13:47:04+00:00,0x1e1a91e2c9c4b26f2ab201477c28777223c8714e,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0x1e1a91e2c9c4b26f2ab201477c28777223c8714e,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x000068c922b204c2dc26dd1bfbee687a259f0000,0x0000bdb0fc8902c607290cdd97879c06903d0000,,0xa9059cbb,252790,True,265,56b6e4e1a5335a73469d65762c3a7eeec2d76abb88a49e58005c56db52a0050b,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0x1e1a91e2c9c4b26f2ab201477c28777223c8714e"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xf1a8d962f8b9d7df99ebec085947268abc1d3882814a68a68de69501dca499db"",""log_index"":511,""block_number"":110141929,""transaction_index"":110,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x7eb73685340e424c811fd925ffc9a24ce625ed6e27454fd30dfcba9877cc3970:467,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x7eb73685340e424c811fd925ffc9a24ce625ed6e27454fd30dfcba9877cc3970,467,110141970,79,2026-07-15T13:47:23+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000db1b4cc11c5dbe854558dffe4a1fa600000,0x00000ee7b7e819650c9e6341ddee596c16a00000,,0xa9059cbb,271114,True,252,eba6dd668655354f36ba1a9b193dab51cc48d1ccdf875f0b5037999b2d79f3ef,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x7eb73685340e424c811fd925ffc9a24ce625ed6e27454fd30dfcba9877cc3970"",""log_index"":467,""block_number"":110141970,""transaction_index"":79,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xbdc2f9086680f2535152a07a679e4dfc8107fe318b9afbb6f85b91cfd8774485:394,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xbdc2f9086680f2535152a07a679e4dfc8107fe318b9afbb6f85b91cfd8774485,394,110146175,68,2026-07-15T14:18:55+00:00,0xde803569bcdeeea3d522fa18c2a1f1b35a5efbbb,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xde803569bcdeeea3d522fa18c2a1f1b35a5efbbb,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x41c690e6093302a84630320ea17dd213b1a9187d,0xa4d616057d54475df6eb1df13bb3c71aff857548,,0xa9059cbb,55057,True,100,e80957ffbe2f04eed428e79b646d39159469c4dc46e8e1fd2ea994b754ab07ef,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xde803569bcdeeea3d522fa18c2a1f1b35a5efbbb"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xbdc2f9086680f2535152a07a679e4dfc8107fe318b9afbb6f85b91cfd8774485"",""log_index"":394,""block_number"":110146175,""transaction_index"":68,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x733ec75606c16101462771035e67171559bec4737e6ef6b014504a6390b93326:250,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x733ec75606c16101462771035e67171559bec4737e6ef6b014504a6390b93326,250,110146198,65,2026-07-15T14:19:05+00:00,0xde8ea9b8c6a215b46e0a36ea7f29c2e3cfadfbbb,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xde8ea9b8c6a215b46e0a36ea7f29c2e3cfadfbbb,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,275412,True,139,e407140041b1f888f62bf716cd8a4521dce3fad3b4e14a8e06746fdd7bfc6fe4,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xde8ea9b8c6a215b46e0a36ea7f29c2e3cfadfbbb"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x733ec75606c16101462771035e67171559bec4737e6ef6b014504a6390b93326"",""log_index"":250,""block_number"":110146198,""transaction_index"":65,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x58fdf9519f981bc4691a8bef8f25c11338b326aaff3bd454acd61e2a23c548d5:243,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x58fdf9519f981bc4691a8bef8f25c11338b326aaff3bd454acd61e2a23c548d5,243,110147557,90,2026-07-15T14:29:17+00:00,0xb9627d1bbff501ceb6582efbf5d7516bb7fa3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb9627d1bbff501ceb6582efbf5d7516bb7fa3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x41c690e6093302a84630320ea17dd213b1a9187d,0xa4d616057d54475df6eb1df13bb3c71aff857548,,0xa9059cbb,55063,True,100,2a50548f2eedcc40eee05f27266b64dc64d57001f863253ff7ab992f6248583b,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb9627d1bbff501ceb6582efbf5d7516bb7fa3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x58fdf9519f981bc4691a8bef8f25c11338b326aaff3bd454acd61e2a23c548d5"",""log_index"":243,""block_number"":110147557,""transaction_index"":90,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0xc7c618ce305df9e525184c9b1231f9a4d81904d861c6361de2e4e318e2400049:377,0x55d398326f99059ff775485246999027b3197955,USDT,18,0xc7c618ce305df9e525184c9b1231f9a4d81904d861c6361de2e4e318e2400049,377,110147585,80,2026-07-15T14:29:29+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,275461,True,256,044634506111731ff2c8e64173fd999b14687c04bfec8c81ceda45554fd191bf,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0xc7c618ce305df9e525184c9b1231f9a4d81904d861c6361de2e4e318e2400049"",""log_index"":377,""block_number"":110147585,""transaction_index"":80,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x69f2d28327b29e34dedcadaaa436477e2358665d80145e1bead2974b0e9b1d06:537,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x69f2d28327b29e34dedcadaaa436477e2358665d80145e1bead2974b0e9b1d06,537,110157679,96,2026-07-15T15:45:14+00:00,0xde8e355aedd8ca2a24a56e3f1c2f697bbcb2f8bb,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xde8e355aedd8ca2a24a56e3f1c2f697bbcb2f8bb,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x4284ed879703cfdeb67b7260aeaffee392708042,0xb4a509eae287a7d72f68d26e7b536bf6fe0bce93,,0xa9059cbb,24898,True,125,c2b8d8107b78078d79d456a8e58b4f57e97ee948eec90ff8a0dc269c3a7056a3,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xde8e355aedd8ca2a24a56e3f1c2f697bbcb2f8bb"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x69f2d28327b29e34dedcadaaa436477e2358665d80145e1bead2974b0e9b1d06"",""log_index"":537,""block_number"":110157679,""transaction_index"":96,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
56:0x55d398326f99059ff775485246999027b3197955:0x581b5976a90d7bcf7eb7583bb1ca1cbcea45fba8b6969d2c3ff9d5fe9c2ce0b9:432,0x55d398326f99059ff775485246999027b3197955,USDT,18,0x581b5976a90d7bcf7eb7583bb1ca1cbcea45fba8b6969d2c3ff9d5fe9c2ce0b9,432,110277353,50,2026-07-16T06:43:09+00:00,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,0x25370535a60d5e1761639009a837e5d0fe0a28df,inbound,10000000000000,0.00001,0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a,,unlabeled_contract,onchain_code_state_and_absent_reviewed_label,high_for_code_state_only,code_present,0x00000079953a9244479c02c9bc19bfe856000000,0x00000f621af52ca70c0794e0b75026c445500000,,0xa9059cbb,279099,True,238,9464f393517f260626e3508c80bb4675d76afcbe27a93efacb3066b6eb7bc166,"[{""token"":""0x55d398326f99059ff775485246999027b3197955"",""from"":""0xb96fec5e952a8d668721cc5c6a95f353cdac3f7a"",""to"":""0x25370535a60d5e1761639009a837e5d0fe0a28df"",""amount_raw"":10000000000000,""tx_hash"":""0x581b5976a90d7bcf7eb7583bb1ca1cbcea45fba8b6969d2c3ff9d5fe9c2ce0b9"",""log_index"":432,""block_number"":110277353,""transaction_index"":50,""removed"":false}]",[],False,,,inbound_unlabeled_contract,False,True,[],0
